iso3,year,value,source,source_url,vintage_date,confidence,verified_by,verified_at,notes
MEX,2019,2.09,Wikipedia: Demographics of [MEX] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.07
MEX,2020,1.63,Wikipedia: Demographics of [MEX] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.36
MEX,2021,1.91,Wikipedia: Demographics of [MEX] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.06
MEX,2023,1.6,Wikipedia: Demographics of [MEX] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.31
MEX,2024,1.38,Wikipedia: Demographics of [MEX] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.51. Editor certainty: Recheck
MEX,2025,1.33,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
MLT,2022,1.08,Wikipedia: Demographics of [MLT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
MLT,2023,1.07,Wikipedia: Demographics of [MLT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.03
MLT,2024,1,Wikipedia: Demographics of [MLT] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.11. Editor certainty: Recheck
MLT,2025,1.05,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.000240, anchors=[(2020, 4414.0, 1.13, 0.000256), (2021, 4395.0, 1.13, 0.00025711), (2022, 4309.0, 1.08, 0.00025064), (2023, 4462.0, 1.07, 0.0002398), (2024, 4374.0, 1.0, 0.00022862)], dropped=[], window=±5y. Wiki-observed births 2025: 4,381."
MNE,2016,1.78,Wikipedia: Demographics of [MNE] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
MNE,2017,1.77,Wikipedia: Demographics of [MNE] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
MNE,2018,1.75,Wikipedia: Demographics of [MNE] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.03
MNE,2019,1.75,Wikipedia: Demographics of [MNE] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.06
MNE,2020,1.74,Wikipedia: Demographics of [MNE] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.09
MNE,2021,1.74,Wikipedia: Demographics of [MNE] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.11
MNE,2022,1.75,Wikipedia: Demographics of [MNE] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.13
MNE,2023,1.75,Wikipedia: Demographics of [MNE] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.05
MNE,2024,1.75,Wikipedia: Demographics of [MNE] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.05. Editor certainty: Recheck
MNE,2025,1.72,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.000249, anchors=[(2020, 7097.0, 1.74, 0.00024517), (2021, 7033.0, 1.74, 0.00024741), (2022, 7021.0, 1.75, 0.00024925), (2023, 7008.0, 1.75, 0.00024971), (2024, 6977.0, 1.75, 0.00025082)], dropped=[], window=±5y. Wiki-observed births 2025: 6,910."
MNG,2017,2.79,Wikipedia: Demographics of [MNG] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.10
MNG,2021,2.95,Wikipedia: Demographics of [MNG] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.12
MNG,2022,2.71,Wikipedia: Demographics of [MNG] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.04
MNG,2023,2.71,Wikipedia: Demographics of [MNG] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
MNG,2024,2.48,Wikipedia: Demographics of [MNG] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.15. Editor certainty: Recheck
MNG,2025,2.4,Wikipedia: Demographics of [MNG] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.18. Editor certainty: Recheck
MNP,2001,1.65,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2001)
MNP,2002,1.27,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2001)
MNP,2003,1.29,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2001)
MNP,2004,1.23,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2001)
MNP,2005,1.16,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2001)
MNP,2006,1.21,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2001)
MNP,2007,1.13,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2001)
MNP,2008,2.3,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2001)
MNP,2009,2.27,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2001)
MNP,2010,2.19,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2001)
MNP,2011,2.17,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2001)
MNP,2012,1.83,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2001)
MNP,2013,1.58,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2001)
MNP,2014,1.58,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2001)
MNP,2015,1.08,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2001)
MNP,2016,1.5,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -1.42. Editor certainty: Materially Lower
MNP,2017,1.33,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -1.43. Editor certainty: Materially Lower
MNP,2018,2.1,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.54. Editor certainty: Materially Lower
MNP,2019,2.64,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.08. Editor certainty: Materially Lower
MNP,2020,2.41,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.08. Editor certainty: Materially Lower
MNP,2021,2.2,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.24. Editor certainty: Materially Lower
MNP,2022,1.73,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.66. Editor certainty: Materially Lower
MNP,2023,2.13,CNMI / CDC NCHS,https://commerce.gov.mp/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.22. Editor certainty: Materially Lower
MNP,2024,2.09,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
MNP,2025,2.06,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
MTQ,2016,1.9,Wikipedia: Demographics of [MTQ] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.06
MTQ,2017,1.87,Wikipedia: Demographics of [MTQ] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.10
MTQ,2018,1.9,Wikipedia: Demographics of [MTQ] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.09
MTQ,2019,1.97,Wikipedia: Demographics of [MTQ] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.05
MTQ,2020,1.85,Wikipedia: Demographics of [MTQ] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.18
MTQ,2021,1.89,Wikipedia: Demographics of [MTQ] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.15
MTQ,2022,1.85,Wikipedia: Demographics of [MTQ] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.17
MTQ,2023,1.79,Wikipedia: Demographics of [MTQ] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.22
MTQ,2024,1.52,Wikipedia: Demographics of [MTQ] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.47. Editor certainty: Recheck
MTQ,2025,1.47,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
MUS,2016,1.41,Wikipedia: Demographics of [MUS] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.06
MUS,2017,1.46,Wikipedia: Demographics of [MUS] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.06
MUS,2018,1.42,Wikipedia: Demographics of [MUS] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.05
MUS,2019,1.41,Wikipedia: Demographics of [MUS] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.06
MUS,2020,1.46,Wikipedia: Demographics of [MUS] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.07
MUS,2021,1.42,Wikipedia: Demographics of [MUS] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.07
MUS,2022,1.33,Wikipedia: Demographics of [MUS] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.06
MUS,2023,1.4,Wikipedia: Demographics of [MUS] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.16
MUS,2024,1.44,Wikipedia: Demographics of [MUS] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.21. Editor certainty: Recheck
MUS,2025,1.46,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.000110, anchors=[(2020, 13465.0, 1.46, 0.00010843), (2021, 12982.0, 1.42, 0.00010938), (2022, 12096.0, 1.33, 0.00010995), (2023, 12872.0, 1.4, 0.00010876), (2024, 12853.0, 1.44, 0.00011204)], dropped=[], window=±5y. Wiki-observed births 2025: 13,250."
MYS,2016,1.92,Wikipedia: Demographics of [MYS] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
MYS,2020,1.72,Wikipedia: Demographics of [MYS] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.04
MYS,2021,1.7,Wikipedia: Demographics of [MYS] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.15
MYS,2022,1.63,Wikipedia: Demographics of [MYS] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.08
MYS,2023,1.73,Wikipedia: Demographics of [MYS] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.18
MYS,2025,1.41,Wikipedia: Demographics of [MYS] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.12. Editor certainty: Recheck
MYT,2016,4.95,Wikipedia: Demographics of [MYT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.25
MYT,2017,4.92,Wikipedia: Demographics of [MYT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.26
MYT,2022,4.55,Wikipedia: Demographics of [MYT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.11
MYT,2023,4.21,Wikipedia: Demographics of [MYT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.41
MYT,2024,3.58,Wikipedia: Demographics of [MYT] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.98. Editor certainty: Recheck
MYT,2025,3.53,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
NIC,2016,2.43,Wikipedia: Demographics of [NIC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
NIC,2017,2.42,Wikipedia: Demographics of [NIC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.04
NIC,2018,2.42,Wikipedia: Demographics of [NIC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.07
NIC,2019,2.28,Wikipedia: Demographics of [NIC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.04
NIC,2020,2.16,Wikipedia: Demographics of [NIC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.14
NIC,2021,2.09,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.000017, anchors=[(2016, 139595.0, 2.43, 1.741e-05), (2017, 139487.0, 2.42, 1.735e-05), (2018, 139126.0, 2.42, 1.739e-05), (2019, 131673.0, 2.28, 1.732e-05), (2020, 124365.0, 2.16, 1.737e-05)], dropped=[], window=±5y. Wiki-observed births 2021: 120,473."
NIC,2022,2.03,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.000017, anchors=[(2017, 139487.0, 2.42, 1.735e-05), (2018, 139126.0, 2.42, 1.739e-05), (2019, 131673.0, 2.28, 1.732e-05), (2020, 124365.0, 2.16, 1.737e-05), (2023, 106439.0, 1.8, 1.691e-05)], dropped=[], window=±5y. Wiki-observed births 2022: 118,118."
NIC,2023,1.8,Wikipedia: Demographics of [NIC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.42
NIC,2024,1.75,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
NIC,2025,1.7,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
NOR,2024,1.44,Wikipedia: Demographics of [NOR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.03
NOR,2025,1.48,Wikipedia: Demographics of [NOR] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.06. Editor certainty: Recheck
NZL,2019,1.75,Wikipedia: Demographics of [NZL] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.03
NZL,2023,1.57,Wikipedia: Demographics of [NZL] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.10
NZL,2024,1.57,Wikipedia: Demographics of [NZL] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.09. Editor certainty: Recheck
NZL,2025,1.55,Wikipedia: Demographics of [NZL] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.10. Editor certainty: Recheck
OMN,2016,2.89,Wikipedia: Demographics of [OMN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.06
OMN,2017,2.9,Wikipedia: Demographics of [OMN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
OMN,2018,2.86,Wikipedia: Demographics of [OMN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.05
OMN,2020,2.66,Wikipedia: Demographics of [OMN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
OMN,2022,2.31,Wikipedia: Demographics of [OMN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.14
OMN,2023,2.01,Wikipedia: Demographics of [OMN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.52
OMN,2024,1.91,Wikipedia: Demographics of [OMN] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.60. Editor certainty: Recheck
OMN,2025,1.86,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
PAN,2016,2.42,Wikipedia: Demographics of [PAN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.08
PAN,2017,2.4,Wikipedia: Demographics of [PAN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.06
PAN,2019,2.24,Wikipedia: Demographics of [PAN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.05
PAN,2020,2.14,Wikipedia: Demographics of [PAN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.04
PAN,2021,2.02,Wikipedia: Demographics of [PAN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.13
PAN,2022,1.92,Wikipedia: Demographics of [PAN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.22
PAN,2023,1.79,Wikipedia: Demographics of [PAN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.33
PAN,2024,1.79,Wikipedia: Demographics of [PAN] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.32. Editor certainty: Recheck
PAN,2025,1.74,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
PER,2016,2.5,Wikipedia: Demographics of [PER] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.31
PER,2017,2.4,Wikipedia: Demographics of [PER] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.25
PER,2018,2.2,Wikipedia: Demographics of [PER] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.08
PER,2019,2,Wikipedia: Demographics of [PER] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.09
PER,2020,1.9,Wikipedia: Demographics of [PER] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.16
PER,2021,2.32,Wikipedia: Demographics of [PER] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.29
PER,2022,2.1,Wikipedia: Demographics of [PER] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.10
PER,2023,1.8,Wikipedia: Demographics of [PER] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.18
PER,2024,1.67,Wikipedia: Demographics of [PER] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.29. Editor certainty: Recheck
PER,2025,2.07,Wikipedia: Demographics of [PER] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.13. Editor certainty: Recheck
PHL,2016,2.58,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_4anchor_±10y). R=0.000001, anchors=[(2017, 1700618.0, 2.7, 1.59e-06), (2022, 1455393.0, 1.9, 1.31e-06), (2023, 1448522.0, 1.8, 1.24e-06), (2024, 1358989.0, 1.73, 1.27e-06)], dropped=[(2008, 1.85e-06)], window=±10y. Wiki-observed births 2016: 1,731,289."
PHL,2017,2.7,Wikipedia: Demographics of [PHL] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.17
PHL,2018,2.49,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_3anchor_±5y). R=0.000001, anchors=[(2017, 1700618.0, 2.7, 1.59e-06), (2022, 1455393.0, 1.9, 1.31e-06), (2023, 1448522.0, 1.8, 1.24e-06)], dropped=[], window=±5y. Wiki-observed births 2018: 1,668,120."
PHL,2019,2.34,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_4anchor_±5y). R=0.000001, anchors=[(2017, 1700618.0, 2.7, 1.59e-06), (2022, 1455393.0, 1.9, 1.31e-06), (2023, 1448522.0, 1.8, 1.24e-06), (2024, 1358989.0, 1.73, 1.27e-06)], dropped=[], window=±5y. Wiki-observed births 2019: 1,674,302."
PHL,2020,2.45,Wikipedia: Demographics of [PHL] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.37
PHL,2021,1.8,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_4anchor_±5y). R=0.000001, anchors=[(2017, 1700618.0, 2.7, 1.59e-06), (2022, 1455393.0, 1.9, 1.31e-06), (2023, 1448522.0, 1.8, 1.24e-06), (2024, 1358989.0, 1.73, 1.27e-06)], dropped=[], window=±5y. Wiki-observed births 2021: 1,364,739."
PHL,2022,1.9,Wikipedia: Demographics of [PHL] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.03
PHL,2023,1.8,Wikipedia: Demographics of [PHL] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.12
PHL,2024,1.73,Wikipedia: Demographics of [PHL] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.16. Editor certainty: Recheck
PHL,2025,1.7,Wikipedia: Demographics of [PHL] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.18. Editor certainty: Recheck
POL,2016,1.36,Wikipedia: Demographics of [POL] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.03
